Date,Value (P),
11/24/16 0:00,401006.63,
11/25/16 0:00,402554.896,
11/28/16 0:00,400652.3565,
11/29/16 0:00,401269.86,
11/30/16 0:00,400096.55,
12/1/16 0:00,398022.22,
12/2/16 0:00,398216.21,
12/5/16 0:00,401008.66,
12/6/16 0:00,402973.11,
12/7/16 0:00,407940.88,
12/8/16 0:00,408722.59,
12/9/16 0:00,411189.36,
12/12/16 0:00,410177.41,
12/13/16 0:00,412324.69,
12/14/16 0:00,406981.28,
12/15/16 0:00,408665.9,
12/16/16 0:00,408076.97,
12/19/16 0:00,409147.99,
12/20/16 0:00,412707.505,
12/21/16 0:00,411391.05,
12/22/16 0:00,410048.48,
12/23/16 0:00,410811.3185,
12/26/16 0:00,410811.3185,
12/27/16 0:00,411862.32,
12/28/16 0:00,408302.93,
12/29/16 0:00,408474.94,
12/30/16 0:00,407122.45,
1/2/17 0:00,407122.45,
1/3/17 0:00,410186.35,
1/4/17 0:00,413621.21,
1/5/17 0:00,412826.16,
1/6/17 0:00,413942.57,
1/9/17 0:00,412540.77,
1/10/17 0:00,413002.55,
1/11/17 0:00,414003.39,
1/12/17 0:00,413001.38,
1/13/17 0:00,414086.17,
1/16/17 0:00,414086.17,
1/17/17 0:00,412424.08,
1/18/17 0:00,413443.8,
1/19/17 0:00,411791.12,
1/20/17 0:00,413141.61,
1/23/17 0:00,412216.36,
1/24/17 0:00,415436.0052,
1/25/17 0:00,418708.57,
1/26/17 0:00,418341.53,
1/27/17 0:00,417541.8682,
1/30/17 0:00,414709.46,
1/31/17 0:00,415024.92,
2/1/17 0:00,415075.34,
2/2/17 0:00,415347.5336,
2/3/17 0:00,418684.98,
2/6/17 0:00,417722.51,
2/7/17 0:00,417515.95,
2/8/17 0:00,417695.02,
2/9/17 0:00,420407.63,
2/10/17 0:00,422033.79,
2/13/17 0:00,423934.75,
2/14/17 0:00,425597.88,
2/15/17 0:00,427625.365,
2/16/17 0:00,427271.8226,
2/17/17 0:00,427918.11,
2/20/17 0:00,427918.11,
2/21/17 0:00,430573.76,
2/22/17 0:00,430015.24,
2/23/17 0:00,429689.45,
2/24/17 0:00,430299.09,
2/27/17 0:00,431502.15,
2/28/17 0:00,429714.57,
3/1/17 0:00,435325.68,
3/2/17 0:00,432429.4,
3/3/17 0:00,432731.44,
3/6/17 0:00,431133.75,
3/7/17 0:00,429514.85,
3/8/17 0:00,428385.9162,
3/9/17 0:00,428314.81,
3/10/17 0:00,429612.31,
3/13/17 0:00,430130.13,
3/14/17 0:00,428491.47,
3/15/17 0:00,432444.33,
3/16/17 0:00,431908.82,
3/17/17 0:00,432005.3,
3/20/17 0:00,431059.8996,
3/21/17 0:00,425196.21,
3/22/17 0:00,425804.55,
3/23/17 0:00,425688.47,
3/24/17 0:00,424287.39,
3/27/17 0:00,424083.74,
3/28/17 0:00,427102.284,
3/29/17 0:00,427877.11,
3/30/17 0:00,430742.74,
3/31/17 0:00,430120.95,
4/3/17 0:00,428946.8,
4/4/17 0:00,429083.07,
4/5/17 0:00,427719.39,
4/6/17 0:00,428999.71,
4/7/17 0:00,428689.44,
4/10/17 0:00,429227.13,
4/11/17 0:00,429051.72,
4/12/17 0:00,427027.96,
4/13/17 0:00,424317.08,
4/14/17 0:00,424317.08,
4/17/17 0:00,427687.3905,
4/18/17 0:00,426709.17,
4/19/17 0:00,426386.2126,
4/20/17 0:00,429446.49,
4/21/17 0:00,428287.79,
4/24/17 0:00,432674.41,
4/25/17 0:00,435450.6466,
4/26/17 0:00,435358.82,
4/27/17 0:00,435603.02,
4/28/17 0:00,434264.45,
5/1/17 0:00,435228.61,
5/2/17 0:00,435263.52,
5/3/17 0:00,434163.16,
5/4/17 0:00,434274.04,
5/5/17 0:00,436214.48,
5/8/17 0:00,435831.58,
5/9/17 0:00,435587.0848,
5/10/17 0:00,436468.82,
5/11/17 0:00,435353.52,
5/12/17 0:00,434505.74,
5/15/17 0:00,436661.66,
5/16/17 0:00,436419.69,
5/17/17 0:00,428653.6778,
5/18/17 0:00,430008,
5/19/17 0:00,432952.72,
5/22/17 0:00,435284.23,
5/23/17 0:00,436195.48,
5/24/17 0:00,437262.98,
5/25/17 0:00,438913.9,
5/26/17 0:00,438888.89,
5/29/17 0:00,438888.89,
5/30/17 0:00,438011.14,
5/31/17 0:00,437792.62,
6/1/17 0:00,441856.17,
6/2/17 0:00,443389.01,
6/5/17 0:00,442638.46,
6/6/17 0:00,441368.15,
6/7/17 0:00,442002.6,
6/8/17 0:00,442858.02,
6/9/17 0:00,442630.55,
6/12/17 0:00,442474.09,
6/13/17 0:00,444664.29,
6/14/17 0:00,444016.48,
6/15/17 0:00,442870.85,
6/16/17 0:00,442809.93,
6/19/17 0:00,446281.0205,
6/20/17 0:00,443234.78,
6/21/17 0:00,442920.51,
6/22/17 0:00,443118.93,
6/23/17 0:00,443669.44,
6/26/17 0:00,444043.73,
6/27/17 0:00,440560.37,
6/28/17 0:00,442922.73,
6/29/17 0:00,439762.45,
6/30/17 0:00,440431.8,
7/3/17 0:00,441639.96,
7/4/17 0:00,441639.96,
7/5/17 0:00,443504.49,
7/6/17 0:00,439194.1,
7/7/17 0:00,442098.28,
7/10/17 0:00,442381.92,
7/11/17 0:00,442239.5,
7/12/17 0:00,445422.28,
7/13/17 0:00,446043.65,
7/14/17 0:00,447904.66,
7/17/17 0:00,448144.38,
7/18/17 0:00,448051.75,
7/19/17 0:00,450503.36,
7/20/17 0:00,450658.64,
7/21/17 0:00,450292.38,
7/24/17 0:00,450287.81,
7/25/17 0:00,451410.5,
7/26/17 0:00,451033.52,
7/27/17 0:00,449999.66,
7/28/17 0:00,449346.63,
7/31/17 0:00,449117.67,
8/1/17 0:00,450074.26,
8/2/17 0:00,449775.53,
8/3/17 0:00,448831.68,
8/4/17 0:00,449722.47,
8/7/17 0:00,450512.91,
8/8/17 0:00,449617.17,
8/9/17 0:00,449014.25,
8/10/17 0:00,442799.03,
8/11/17 0:00,443589.26,
8/14/17 0:00,447858.07,
8/15/17 0:00,447590.24,
8/16/17 0:00,448271.1,
8/17/17 0:00,441554.73,
8/18/17 0:00,440799.98,
8/21/17 0:00,441111.63,
8/22/17 0:00,445416.78,
8/23/17 0:00,444304.97,
8/24/17 0:00,443867.706,
8/25/17 0:00,444728.25,
8/28/17 0:00,444819.97,
8/29/17 0:00,445134.3,
8/30/17 0:00,447288.55,
8/31/17 0:00,450161.23,
9/1/17 0:00,451312.38,
9/4/17 0:00,451312.38,
9/5/17 0:00,447882.3,
9/6/17 0:00,448970.64,
9/7/17 0:00,448636.59,
9/8/17 0:00,448423,
9/11/17 0:00,453005.6,
9/12/17 0:00,454464.3,
9/13/17 0:00,454632.22,
9/14/17 0:00,454408.76,
9/15/17 0:00,455121.69,
9/18/17 0:00,456134.62,
9/19/17 0:00,456538.36,
9/20/17 0:00,456922.79,
9/21/17 0:00,455372.12,
9/22/17 0:00,455415.59,
9/25/17 0:00,454352.86,
9/26/17 0:00,454768.25,
9/27/17 0:00,455449.79,
9/28/17 0:00,456092.36,
9/29/17 0:00,457643.63,
10/2/17 0:00,461728.17,
10/3/17 0:00,462614.16,
10/4/17 0:00,462871.34,
10/5/17 0:00,465343.76,
10/6/17 0:00,465076.83,
10/9/17 0:00,463930.84,
10/10/17 0:00,464928.84,
10/11/17 0:00,465566.03,
10/12/17 0:00,465187.59,
10/13/17 0:00,465699.59,
10/16/17 0:00,466318.59,
10/17/17 0:00,466270.77,
10/18/17 0:00,466858.42,
10/19/17 0:00,466948.97,
10/20/17 0:00,469355.55,
10/23/17 0:00,467450.86,
10/24/17 0:00,468174.6,
10/25/17 0:00,466136.04,
10/26/17 0:00,466806.67,
10/27/17 0:00,470383.39,
10/30/17 0:00,468479.36,
10/31/17 0:00,469343.26,
11/1/17 0:00,469866.58,
11/2/17 0:00,469965,
11/3/17 0:00,471337.32,
11/6/17 0:00,472210.66,
11/7/17 0:00,471359.3478,
11/8/17 0:00,472282.92,
11/9/17 0:00,470467.13,
11/10/17 0:00,470560.42,
11/13/17 0:00,470867.58,
11/14/17 0:00,469755.18,
11/15/17 0:00,467435.68,
11/16/17 0:00,471798.58,
11/17/17 0:00,471113.67,
11/20/17 0:00,471988.3,
11/21/17 0:00,475711.58,
11/22/17 0:00,475065.58,
11/23/17 0:00,475065.58,
11/24/17 0:00,475945.06,
11/27/17 0:00,475584.96,
11/28/17 0:00,480115.33,
11/29/17 0:00,479705.44,
11/30/17 0:00,483517.09,
12/1/17 0:00,482474.63,
12/4/17 0:00,481934.07,
12/5/17 0:00,480092.14,
12/6/17 0:00,480059.71,
12/7/17 0:00,481795.54,
12/8/17 0:00,484142.98,
12/11/17 0:00,485145.9,
12/12/17 0:00,485714.67,
12/13/17 0:00,485771.4,
12/14/17 0:00,481894.8,
12/15/17 0:00,486051.8,
12/18/17 0:00,489603.23,
12/19/17 0:00,489729.4,
12/20/17 0:00,489416.19,
12/21/17 0:00,490434.12,
12/22/17 0:00,490156.91,
12/25/17 0:00,490156.91,
12/26/17 0:00,489560.73,
12/27/17 0:00,489761.72,
12/28/17 0:00,490800.33,
12/29/17 0:00,488549.19,
1/1/18 0:00,488549.19,
1/2/18 0:00,492636.96,
1/3/18 0:00,495305.19,
1/4/18 0:00,497234.52,
1/5/18 0:00,500385.91,
1/8/18 0:00,501266.34,
1/9/18 0:00,502192.61,
1/10/18 0:00,501466.11,
1/11/18 0:00,505679.34,
1/12/18 0:00,508757.72,
1/15/18 0:00,508757.72,
1/16/18 0:00,506552.54,
1/17/18 0:00,511195.19,
1/18/18 0:00,510397.94,
1/19/18 0:00,513401.88,
1/22/18 0:00,517130.3,
1/23/18 0:00,518417.5,
1/24/18 0:00,517936.63,
1/25/18 0:00,517872.11,
1/26/18 0:00,523128.93,
1/29/18 0:00,520240.17,
1/30/18 0:00,515305.86,
1/31/18 0:00,515269.58,
2/1/18 0:00,514969.57,
2/2/18 0:00,504626.36,
2/5/18 0:00,485289.57,
2/6/18 0:00,493319.74,
2/7/18 0:00,491813.16,
2/8/18 0:00,474463.01,
2/9/18 0:00,480705.06,
2/12/18 0:00,487093.41,
2/13/18 0:00,488501.76,
2/14/18 0:00,495609.08,
2/15/18 0:00,501482.35,
2/16/18 0:00,501552.59,
2/19/18 0:00,501552.59,
2/20/18 0:00,498793.6815,
2/21/18 0:00,496792.62,
2/22/18 0:00,496702.57,
2/23/18 0:00,503946.36,
2/26/18 0:00,509146.42,
2/27/18 0:00,503119.99,
2/28/18 0:00,497892.41,
3/1/18 0:00,492289.61,
3/2/18 0:00,495465.9936,
3/5/18 0:00,500573.13,
3/6/18 0:00,502499.15,
3/7/18 0:00,502779.17,
3/8/18 0:00,504642.08,
3/9/18 0:00,512897.61,
3/12/18 0:00,512716.6,
3/13/18 0:00,509453.55,
3/14/18 0:00,506853.37,
3/15/18 0:00,506234.9,
3/16/18 0:00,505537.7,
3/19/18 0:00,499345.7,
3/20/18 0:00,499904.99,
3/21/18 0:00,499549.54,
3/22/18 0:00,487359.16,
3/23/18 0:00,477518.71,
3/26/18 0:00,489579.66,
3/27/18 0:00,480836.15,
3/28/18 0:00,479563.21,
3/29/18 0:00,487553.27,
3/30/18 0:00,487553.27,
4/2/18 0:00,476775.81,
4/3/18 0:00,482565.63,
4/4/18 0:00,488185.79,
4/5/18 0:00,491376.56,
4/6/18 0:00,481223.57,
4/9/18 0:00,482608.34,
4/10/18 0:00,490468.24,
4/11/18 0:00,488271.63,
4/12/18 0:00,492126.21,
4/13/18 0:00,490455.27,
4/16/18 0:00,494219.5768,
4/17/18 0:00,499278.97,
4/18/18 0:00,499845.85,
4/19/18 0:00,496933.38,
4/20/18 0:00,493083.62,
4/23/18 0:00,492696,
4/24/18 0:00,486720.88,
4/25/18 0:00,487359,
4/26/18 0:00,491830.57,
4/27/18 0:00,492062.37,
4/30/18 0:00,488415.58,
5/1/18 0:00,489554.81,
5/2/18 0:00,486797.48,
5/3/18 0:00,485696.47,
5/4/18 0:00,491902.63,
5/7/18 0:00,494038.74,
5/8/18 0:00,494788.93,
5/9/18 0:00,499288.74,
5/10/18 0:00,503429.9704,
5/11/18 0:00,504088.56,
5/14/18 0:00,504101.99,
5/15/18 0:00,501284.1,
5/16/18 0:00,503958.1,
5/17/18 0:00,503812.02,
5/18/18 0:00,502834.7,
5/21/18 0:00,506269.63,
5/22/18 0:00,504585.23,
5/23/18 0:00,506015.897,
5/24/18 0:00,505284.01,
5/25/18 0:00,504767.18,
5/28/18 0:00,504767.18,
5/29/18 0:00,499863.96,
5/30/18 0:00,506053.86,
5/31/18 0:00,502636.17,
6/1/18 0:00,507779.5932,
6/4/18 0:00,510537.67,
6/5/18 0:00,511456.24,
6/6/18 0:00,515665.315,
6/7/18 0:00,515072.57,
6/8/18 0:00,516663.99,
6/11/18 0:00,517306.16,
6/12/18 0:00,518400.8275,
6/13/18 0:00,516623.97,
6/14/18 0:00,517679.22,
6/15/18 0:00,517487.93,
6/18/18 0:00,516799.84,
6/19/18 0:00,513221.99,
6/20/18 0:00,514535.0964,
6/21/18 0:00,512618.17,
6/22/18 0:00,512586.49,
6/25/18 0:00,505392.5246,
6/26/18 0:00,506698.13,
6/27/18 0:00,501595.33,
6/28/18 0:00,502430.15,
6/29/18 0:00,503026.06,
7/2/18 0:00,504633.03,
7/3/18 0:00,502851.3761,
7/4/18 0:00,502851.3761,
7/5/18 0:00,506917.46,
7/6/18 0:00,511009.37,
7/9/18 0:00,517780.44,
7/10/18 0:00,518872.11,
7/11/18 0:00,515409.67,
7/12/18 0:00,519398.37,
7/13/18 0:00,519818.52,
7/16/18 0:00,519310.57,
7/17/18 0:00,522125.52,
7/18/18 0:00,523137.4452,
7/19/18 0:00,521875.1,
7/20/18 0:00,521321.34,
7/23/18 0:00,522025.74,
7/24/18 0:00,522389.34,
7/25/18 0:00,527446.11,
7/26/18 0:00,527778.1364,
7/27/18 0:00,523714.71,
7/30/18 0:00,520293.78,
7/31/18 0:00,523315,
8/1/18 0:00,523355.35,
8/2/18 0:00,526966.69,
8/3/18 0:00,528941.3,
8/6/18 0:00,531023.0545,
8/7/18 0:00,532491.63,
8/8/18 0:00,532472.11,
8/9/18 0:00,531960.7447,
8/10/18 0:00,528843.48,
8/13/18 0:00,526770.33,
8/14/18 0:00,530398.514,
8/15/18 0:00,526518.28,
8/16/18 0:00,530828.87,
8/17/18 0:00,533042.62,
8/20/18 0:00,534500.36,
8/21/18 0:00,536101.88,
8/22/18 0:00,536268.05,
8/23/18 0:00,535639.71,
8/24/18 0:00,538304.6,
8/27/18 0:00,541751.4962,
8/28/18 0:00,542356.791,
8/29/18 0:00,545359.33,
8/30/18 0:00,543111.37,
8/31/18 0:00,544338.64,
9/3/18 0:00,544338.64,
9/4/18 0:00,544321.44,
9/5/18 0:00,542418.36,
9/6/18 0:00,540653.82,
9/7/18 0:00,539476.27,
9/10/18 0:00,540841.3,
9/11/18 0:00,542552.47,
9/12/18 0:00,542596.47,
9/13/18 0:00,544823.03,
9/14/18 0:00,545630.31,
9/17/18 0:00,541653.03,
9/18/18 0:00,544382.556,
9/19/18 0:00,544291.47,
9/20/18 0:00,548741.15,
9/21/18 0:00,548206.17,
9/24/18 0:00,544147.63,
9/25/18 0:00,543715.39,
9/26/18 0:00,541763.34,
9/27/18 0:00,544795.78,
9/28/18 0:00,544972.62,
10/1/18 0:00,545515.89,
10/2/18 0:00,544100.67,
10/3/18 0:00,545500.48,
10/4/18 0:00,540746.33,
10/5/18 0:00,537165.39,
10/8/18 0:00,536433.13,
10/9/18 0:00,535403.19,
10/10/18 0:00,518731.22,
10/11/18 0:00,507997.8,
10/12/18 0:00,514835.46,
10/15/18 0:00,512235.854,
10/16/18 0:00,523495.47,
10/17/18 0:00,522931.15,
10/18/18 0:00,515332.93,
10/19/18 0:00,513090.82,
10/22/18 0:00,511650.57,
10/23/18 0:00,508777.12,
10/24/18 0:00,492596.7,
10/25/18 0:00,502292.43,
10/26/18 0:00,494056.23,
10/29/18 0:00,491250.5,
10/30/18 0:00,499024.46,
10/31/18 0:00,504348.08,
11/1/18 0:00,511585.9,
11/2/18 0:00,508206.57,
11/5/18 0:00,510396.28,
11/6/18 0:00,513081.74,
11/7/18 0:00,522680.57,
11/8/18 0:00,521955.84,
11/9/18 0:00,517534.75,
11/12/18 0:00,508306.87,
11/13/18 0:00,506887.45,
11/14/18 0:00,503468.84,
11/15/18 0:00,509437.2,
11/16/18 0:00,510421.74,
11/19/18 0:00,501086.61,
11/20/18 0:00,491651.98,
11/21/18 0:00,494408.52,
11/22/18 0:00,494408.52,
11/23/18 0:00,491473.2638,
11/26/18 0:00,499055.89,
11/27/18 0:00,499605.25,
11/28/18 0:00,511647.26,
11/29/18 0:00,510717.09,
11/30/18 0:00,513859.77,
12/3/18 0:00,519600.305,
12/4/18 0:00,501752.65,
12/5/18 0:00,501752.65,
12/6/18 0:00,500552.5,
12/7/18 0:00,489028.9454,
12/10/18 0:00,489230.01,
12/11/18 0:00,489100.12,
12/12/18 0:00,492548.9494,
12/13/18 0:00,488546.88,
12/14/18 0:00,479195.91,
12/17/18 0:00,469376.96,
12/18/18 0:00,471191.03,
12/19/18 0:00,463214.66,
12/20/18 0:00,455843.21,
12/21/18 0:00,445963.46,
12/24/18 0:00,435060.92,
12/25/18 0:00,435060.92,
12/26/18 0:00,456927.19,
12/27/18 0:00,460392.6,
12/28/18 0:00,460304.86,
12/31/18 0:00,462226.29,
1/1/19 0:00,462226.29,
1/2/19 0:00,463435.03,
1/3/19 0:00,452069.28,
1/4/19 0:00,468324.41,
1/7/19 0:00,472732.25,
1/8/19 0:00,477667.55,
1/9/19 0:00,480295.61,
1/10/19 0:00,482531.853,
1/11/19 0:00,482494.8931,
1/14/19 0:00,479714.25,
1/15/19 0:00,484609.61,
1/16/19 0:00,485719.39,
1/17/19 0:00,489613,
1/18/19 0:00,495936.26,
1/21/19 0:00,495936.26,
1/22/19 0:00,489306.86,
1/23/19 0:00,489580.6,
1/24/19 0:00,490555.41,
1/25/19 0:00,495450.04,
1/28/19 0:00,491331.67,
1/29/19 0:00,490730.42,
1/30/19 0:00,498258.94,
1/31/19 0:00,502824.48,
2/1/19 0:00,503709.4,
2/4/19 0:00,507450.52,
2/5/19 0:00,509635.9,
2/6/19 0:00,508824.28,
2/7/19 0:00,504262.28,
2/8/19 0:00,504682.89,
2/11/19 0:00,505654.67,
2/12/19 0:00,512307.17,
2/13/19 0:00,513913.92,
2/14/19 0:00,513381.47,
2/15/19 0:00,519283.08,
2/18/19 0:00,519283.08,
2/19/19 0:00,520290,
2/20/19 0:00,521320.97,
2/21/19 0:00,518970.35,
2/22/19 0:00,522519.85,
2/25/19 0:00,522985.35,
2/26/19 0:00,521844.22,
2/27/19 0:00,521900.19,
2/28/19 0:00,520252.77,
3/1/19 0:00,523997.96,
3/4/19 0:00,521417.16,
3/5/19 0:00,520465.25,
3/6/19 0:00,515673.6,
3/7/19 0:00,511354.98,
3/8/19 0:00,510061.01,
3/11/19 0:00,517878.07,
3/12/19 0:00,519719.44,
3/13/19 0:00,523087.96,
3/14/19 0:00,522773,
3/15/19 0:00,525164.27,
3/18/19 0:00,527549.49,
3/19/19 0:00,527235.11,
3/20/19 0:00,524849.26,
3/21/19 0:00,528836.34,
3/22/19 0:00,517425.39,
3/25/19 0:00,517147.93,
3/26/19 0:00,520836.47,
3/27/19 0:00,518356.04,
3/28/19 0:00,520562.25,
3/29/19 0:00,523804.08,
4/1/19 0:00,532007.22,
4/2/19 0:00,531879.51,
4/3/19 0:00,533461,
4/4/19 0:00,535030.86,
4/5/19 0:00,537841.73,
4/8/19 0:00,538410.74,
4/9/19 0:00,535186.79,
4/10/19 0:00,538189.84,
4/11/19 0:00,537872.5,
4/12/19 0:00,540889.57,
4/15/19 0:00,540246.4,
4/16/19 0:00,540482.06,
4/17/19 0:00,538749.93,
4/18/19 0:00,539337.86,
4/19/19 0:00,539337.86,
4/22/19 0:00,540060.7,
4/23/19 0:00,545580.11,
4/24/19 0:00,544710.96,
4/25/19 0:00,543533.83,
4/26/19 0:00,546068.21,
4/29/19 0:00,547212.88,
4/30/19 0:00,546591.38,
5/1/19 0:00,542559.86,
5/2/19 0:00,541761.22,
5/3/19 0:00,547524.11,
5/6/19 0:00,545965.81,
5/7/19 0:00,536809.19,
5/8/19 0:00,535816.18,
5/9/19 0:00,534316.88,
5/10/19 0:00,535941.26,
5/13/19 0:00,521450.68,
5/14/19 0:00,526423.64,
5/15/19 0:00,529684.38,
5/16/19 0:00,534332.63,
5/17/19 0:00,531072.42,
5/20/19 0:00,527629.07,
5/21/19 0:00,532673.67,
5/22/19 0:00,530080.59,
5/23/19 0:00,522373.31,
5/24/19 0:00,523575.42,
5/27/19 0:00,523575.42,
5/28/19 0:00,519555.3,
5/29/19 0:00,516086.94,
5/30/19 0:00,516983.23,
5/31/19 0:00,509483.88,
6/3/19 0:00,510691.79,
6/4/19 0:00,523101.03,
6/5/19 0:00,526181.97,
6/6/19 0:00,529181.91,
6/7/19 0:00,534717.79,
6/10/19 0:00,537570.38,
6/11/19 0:00,537319.57,
6/12/19 0:00,536186.82,
6/13/19 0:00,538680.25,
6/14/19 0:00,537381.71,
6/17/19 0:00,538071.19,
6/18/19 0:00,543746.92,
6/19/19 0:00,545256.97,
6/20/19 0:00,549914.43,
6/21/19 0:00,546720.72,
6/24/19 0:00,545092.76,
6/25/19 0:00,540679.69,
6/26/19 0:00,540449.12,
6/27/19 0:00,543624.71,
6/28/19 0:00,547274.8,
7/1/19 0:00,551382.7,
7/2/19 0:00,552225.65,
7/3/19 0:00,558856.01,
7/4/19 0:00,558856.01,
7/5/19 0:00,558564.6,
7/8/19 0:00,555489.8,
7/9/19 0:00,556171.48,
7/10/19 0:00,558810.91,
7/11/19 0:00,559800.92,
7/12/19 0:00,563448.86,
7/15/19 0:00,563051,
7/16/19 0:00,561531.89,
7/17/19 0:00,558074,
7/18/19 0:00,560299.6,
7/19/19 0:00,557361.12,
7/22/19 0:00,558768.57,
7/23/19 0:00,562667.07,
7/24/19 0:00,566944.57,
7/25/19 0:00,563615.53,
7/26/19 0:00,568406.72,
7/29/19 0:00,566969.23,
7/30/19 0:00,565938.63,
7/31/19 0:00,560278.68,
8/1/19 0:00,554590.03,
8/2/19 0:00,549635.37,
8/5/19 0:00,533149.43,
8/6/19 0:00,539892.85,
8/7/19 0:00,540761.59,
8/8/19 0:00,550998.87,
8/9/19 0:00,546804.68,
8/12/19 0:00,539810.14,
8/13/19 0:00,547791.64,
8/14/19 0:00,531588.1,
8/15/19 0:00,532070.25,
8/16/19 0:00,540377.32,
8/19/19 0:00,546791.47,
8/20/19 0:00,542921.39,
8/21/19 0:00,546949.72,
8/22/19 0:00,546390.22,
8/23/19 0:00,532222.96,
8/26/19 0:00,537837.34,
8/27/19 0:00,535113.06,
8/28/19 0:00,538819.01,
8/29/19 0:00,545895.5948,
8/30/19 0:00,546058.61,
9/2/19 0:00,546140.89,
9/3/19 0:00,541700.58,
9/4/19 0:00,547754.98,
9/5/19 0:00,555561.03,
9/6/19 0:00,556220.82,
9/9/19 0:00,557193.75,
9/10/19 0:00,557518.3,
9/11/19 0:00,562622.14,
9/12/19 0:00,563758.575,
9/13/19 0:00,563400.78,
9/16/19 0:00,562836.59,
9/17/19 0:00,563417.82,
9/18/19 0:00,563274.94,
9/19/19 0:00,562585.58,
9/20/19 0:00,559962.4,
9/23/19 0:00,560001.65,
9/24/19 0:00,554519.34,
9/25/19 0:00,558284.53,
9/26/19 0:00,554248.53,
9/27/19 0:00,550891.63,
9/30/19 0:00,554072.02,
10/1/19 0:00,547482.79,
10/2/19 0:00,540889.03,
10/3/19 0:00,545094.62,
10/4/19 0:00,552012.04,
10/7/19 0:00,549709.4,
10/8/19 0:00,541237.28,
10/9/19 0:00,546090.35,
10/10/19 0:00,549181.67,
10/11/19 0:00,555450.62,
10/14/19 0:00,554660.96,
10/15/19 0:00,559767.3,
10/16/19 0:00,558453.74,
10/17/19 0:00,560637.57,
10/18/19 0:00,558496.27,
10/21/19 0:00,562182.73,
10/22/19 0:00,560231.56,
10/23/19 0:00,561527.18,
10/24/19 0:00,562750.26,
10/25/19 0:00,565432.55,
10/28/19 0:00,568719.19,
10/29/19 0:00,567841.57,
10/30/19 0:00,569240.06,
10/31/19 0:00,567829.61,
11/1/19 0:00,573241,
11/4/19 0:00,575088.46,
11/5/19 0:00,574548.3,
11/6/19 0:00,574078.06,
11/7/19 0:00,575986.27,
11/8/19 0:00,577387.93,
11/11/19 0:00,576896.92,
11/12/19 0:00,577701.5,
11/13/19 0:00,577797.9,
11/14/19 0:00,578589.54,
11/15/19 0:00,582541.48,
11/18/19 0:00,582996.4,
11/19/19 0:00,583018.75,
11/20/19 0:00,581272.31,
11/21/19 0:00,579892.9,
11/22/19 0:00,581007.79,
11/25/19 0:00,586151.75,
11/26/19 0:00,587570.25,
11/27/19 0:00,590265.89,
11/28/19 0:00,590265.89,
11/29/19 0:00,587893.11,
12/2/19 0:00,582708.09,
12/3/19 0:00,579277.81,
12/4/19 0:00,582443.08,
12/5/19 0:00,583407.08,
12/6/19 0:00,588362,
12/9/19 0:00,586328.69,
12/10/19 0:00,585769.9,
12/11/19 0:00,586966.34,
12/12/19 0:00,590997.58,
12/13/19 0:00,591562.15,
12/16/19 0:00,593600.54,
12/17/19 0:00,593877.05,
12/18/19 0:00,594069.08,
12/19/19 0:00,596972.98,
12/20/19 0:00,601975.65,
12/23/19 0:00,602817.86,
12/24/19 0:00,603015.94,
12/25/19 0:00,603015.94,
12/26/19 0:00,605773.06,
12/27/19 0:00,605392.194,
12/30/19 0:00,602366.37,
12/31/19 0:00,603774.23,
1/1/20 0:00,603774.23,
1/2/20 0:00,608546.17,
1/3/20 0:00,604667.34,
1/6/20 0:00,606963.85,
1/7/20 0:00,605542.71,
1/8/20 0:00,608411.17,
1/9/20 0:00,612256.37,
1/10/20 0:00,610833.52,
1/13/20 0:00,615168.5475,
1/14/20 0:00,614806.88,
1/15/20 0:00,616270.82,
1/16/20 0:00,621675,
1/17/20 0:00,623351.1,
1/20/20 0:00,623351.1,
1/21/20 0:00,621657.39,
1/22/20 0:00,621918.65,
1/23/20 0:00,623492.44,
1/24/20 0:00,618166.76,
1/27/20 0:00,608588.42,
1/28/20 0:00,614752.89,
1/29/20 0:00,613900.56,
1/30/20 0:00,615368.76,
1/31/20 0:00,604473.6,
2/3/20 0:00,608894.91,
2/4/20 0:00,618140.9,
2/5/20 0:00,624230.68,
2/6/20 0:00,626387.97,
2/7/20 0:00,622724.0339,
2/10/20 0:00,627313.84,
2/11/20 0:00,629216.3,
2/12/20 0:00,633296.53,
2/13/20 0:00,633013.79,
2/14/20 0:00,634032.64,
2/17/20 0:00,634032.64,
2/18/20 0:00,632591.21,
2/19/20 0:00,635455.36,
2/20/20 0:00,633795.29,
2/21/20 0:00,627277.72,
2/24/20 0:00,606787.99,
2/25/20 0:00,588693.25,
2/26/20 0:00,585439.52,
2/27/20 0:00,559873.78,
2/28/20 0:00,555967.91,
3/2/20 0:00,579341.59,
3/3/20 0:00,564106.5,
3/4/20 0:00,586306.68,
3/5/20 0:00,567481.56,
3/6/20 0:00,557109.32,
3/9/20 0:00,514416.53,
3/10/20 0:00,535729.98,
3/11/20 0:00,508544.19,
3/12/20 0:00,460052.01,
3/13/20 0:00,499075.96,
3/16/20 0:00,439231.35,
3/17/20 0:00,463090.27,
3/18/20 0:00,439315.77,
3/19/20 0:00,443034.41,
3/20/20 0:00,423595,
3/23/20 0:00,412987.832,
3/24/20 0:00,451340.32,
3/25/20 0:00,457532.245,
3/26/20 0:00,485723.94,
3/27/20 0:00,469930.72,
3/30/20 0:00,484297.25,
3/31/20 0:00,477315.5,
